ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price-$,Mileage-KM,Engine Power-HP,Purchased Date,Car Sale Status,Sold Date,Purchased Price-$,Sold Price-$,Margin-%,Sales Agent Name,Sales Rating,Sales Commission-$,Feedback
1Y7EEO,Marchi,Oklahoma,Thar,Mahindra,SUV,White,Manual,5,3,Hybrid,2021,8800,61425,130,2021-08-04,Un Sold,1970-01-01,7669,0,0,Arjuna,2,0,Average
3Y2WZ3,Ahg,Chicago,Creta,Hyundai,Hatchback,Black,Manual,5,5,Hybrid,2023,7100,51706,113,2023-12-25,Un Sold,1970-01-01,6127,0,0,Bhavani,2,0,Good
ASKE5C,Nufor,Oklahoma,Etriga,Maruti,Hatchback,Gray,Automatic,4,5,Petrol,2020,6400,44943,103,2018-06-25,Un Sold,1970-01-01,5659,0,0,Karan,1,0,Excellent
AAA6M8,Zupps,Tucson,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Electric,2020,7900,63288,113,2018-01-12,Sold,2021-10-05,6943,7633,10,Rithvik,3,138,Excellent
VDEFR3,Automart,Tucson,Scorpio,Mahindra,SUV,White,Manual,5,5,Petrol,2016,8300,54523,120,2023-07-29,Sold,2023-10-27,6726,6683,-1,Shailaja,5,0,Average
8A4QAH,Automart,Tucson,Hilux,Toyota,Truck,Blue,Manual,4,2,Electric,2020,8900,51430,200,2019-06-20,Un Sold,1970-01-01,7677,0,0,Aarush,3,0,Good
2GK3CT,Zupps,Tennessee,Creta,Hyundai,Hatchback,Black,Manual,5,5,Hybrid,2019,7500,14991,113,2023-04-17,Un Sold,1970-01-01,6929,0,0,Swapna,5,0,Good
MKPXYM,Carousell,Philadelphia,Yodha,Tata,Truck,Black,Automatic,3,2,Diesel,2022,7300,20978,100,2024-09-13,Un Sold,1970-01-01,6336,0,0,Dhruv,1,0,Good
EYKEIT,APE,Texas,Swift,Maruti,Sedan,Blue,Manual,5,4,Electric,2017,8700,4872,115,2023-02-28,Un Sold,1970-01-01,8009,0,0,Bhavani,2,0,Excellent
QO1Y76,Kamkar,Tennessee,Plato,Prazo,Convertible,Black,Automatic,2,2,Hybrid,2016,10300,22800,250,2018-11-17,Un Sold,1970-01-01,8848,0,0,Bhavani,4,0,Excellent
6C6T5D,Olx,San Jose,Plato,Prazo,Convertible,Black,Automatic,2,2,Petrol,2016,9300,88058,250,2017-06-23,Sold,2018-04-17,8578,8384,-2,Preeti,2,0,Excellent
7D61DO,Zupps,Chicago,Swift,Maruti,Sedan,White,Automatic,5,4,Petrol,2022,6700,75143,115,2019-09-13,Sold,2021-03-06,4716,5042,7,Piyush,1,65,Good
4XP2U6,Sobri,Detroit,Thar,Mahindra,SUV,White,Manual,5,3,Electric,2018,9600,26007,130,2023-01-15,Un Sold,1970-01-01,8730,0,0,Pavan,4,0,Average
1WP5RW,Carro,San Jose,Kags,Renault,SUV,White,Manual,7,5,Hybrid,2019,9000,74337,175,2024-02-22,Sold,2024-12-14,8303,8434,2,Krishna,3,26,Excellent
HZIFBJ,Motor,Detroit,Yodha,Tata,Truck,Gray,Manual,3,2,Electric,2024,8500,33448,100,2016-05-10,Un Sold,1970-01-01,6533,0,0,Krishna,1,0,Excellent
T3UCS9,Trust,Philadelphia,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Petrol,2019,8000,92829,120,2022-12-23,Sold,2023-10-14,6085,7281,20,Anushka,4,239,Average
Z5VXU5,Trust,Tucson,Creta,Hyundai,Hatchback,Gray,Manual,5,5,Diesel,2024,6100,20840,113,2021-07-02,Un Sold,1970-01-01,4843,0,0,Karan,5,0,Average
K4JDOV,Sobri,Columbus,Etriga,Maruti,Hatchback,Gray,Automatic,4,5,Electric,2020,7900,92933,103,2022-02-04,Un Sold,1970-01-01,6255,0,0,Hariom,4,0,Good
CJOB8I,Carmudi,Columbus,Seltos,Kia,Hatchback,Red,Automatic,5,5,Electric,2019,8000,35472,150,2018-07-09,Un Sold,1970-01-01,6690,0,0,Pranav,5,0,Average
1897DQ,Carmix,Portland,Seltos,Kia,Hatchback,Red,Manual,5,5,Diesel,2023,6200,59523,150,2015-09-22,Un Sold,1970-01-01,4793,0,0,Preeti,3,0,Excellent
GH1G9R,Motor,Florida,Seltos,Kia,Hatchback,Blue,Manual,5,5,Petrol,2016,6800,15261,150,2018-11-09,Un Sold,1970-01-01,5615,0,0,Krishna,2,0,Excellent
2MQ2RQ,Olx,Denver,Dzire,Maruti,Sedan,Black,Manual,5,5,Petrol,2016,7300,83144,100,2015-03-03,Un Sold,1970-01-01,5965,0,0,Bhavani,5,0,Good
4MG7B8,Olx,Portland,Kags,Renault,SUV,Gray,Automatic,7,5,Hybrid,2015,9400,4483,175,2019-06-26,Un Sold,1970-01-01,8449,0,0,Pranav,2,0,Good
0VW821,Zupps,Columbus,i20,Hyundai,Hatchback,Black,Automatic,4,5,Diesel,2020,6500,13152,120,2015-12-10,Un Sold,1970-01-01,5125,0,0,Swapna,5,0,Good
FETZM0,Zupps,Oklahoma,Scorpio,Mahindra,SUV,Gray,Manual,5,5,Electric,2019,9500,47080,120,2024-03-27,Un Sold,1970-01-01,8298,0,0,Arjuna,4,0,Excellent
7C3O5L,Motor,Chicago,Hilux,Toyota,Truck,Blue,Manual,4,2,Petrol,2015,7900,55004,200,2021-02-28,Un Sold,1970-01-01,6442,0,0,Shailaja,3,0,Poor
PW9HIV,Nufor,Utah,Dzire,Maruti,Sedan,Gray,Automatic,5,5,Hybrid,2016,8300,18927,100,2020-04-14,Sold,2022-08-13,6916,7398,7,Aarush,5,96,Good
IMWRTH,Carmix,Chicago,Hilux,Toyota,Truck,White,Manual,4,2,Hybrid,2018,8600,12037,200,2016-07-15,Sold,2017-12-01,7689,7397,-4,Swapna,2,0,Excellent
CJHB15,Sobri,Oklahoma,Scorpio,Mahindra,SUV,Red,Manual,5,5,Petrol,2023,7600,89258,120,2020-01-14,Sold,2023-04-12,5652,5991,6,Krishna,2,68,Excellent
3YCOB2,Carmix,New York,Kags,Renault,SUV,Red,Manual,7,5,Electric,2020,9400,55498,175,2024-12-18,Un Sold,1970-01-01,7450,0,0,Shiva,1,0,Good
WSVND0,Carousell,California,Etriga,Maruti,Hatchback,White,Automatic,4,5,Electric,2020,7900,74257,103,2016-05-03,Un Sold,1970-01-01,7233,0,0,Piyush,4,0,Good
F2FGKD,Knox,Columbus,Thar,Mahindra,SUV,Black,Automatic,5,3,Hybrid,2015,9400,27336,130,2015-08-05,Un Sold,1970-01-01,8895,0,0,Aditya,3,0,Excellent
3UGX6D,Carsome,Madison,Fortuner,Toyota,SUV,Gray,Manual,8,5,Electric,2019,9500,71836,200,2020-03-17,Un Sold,1970-01-01,7941,0,0,Swapna,4,0,Excellent
ZZRFAP,Trust,Philadelphia,i20,Hyundai,Hatchback,Black,Manual,4,5,Electric,2023,7600,14043,120,2017-03-10,Sold,2018-05-19,5607,4715,-16,Piyush,1,0,Good
ZIPRAN,Carro,North Carolina,Yodha,Tata,Truck,Blue,Automatic,3,2,Hybrid,2015,8900,77723,100,2023-09-01,Un Sold,1970-01-01,7320,0,0,Aditya,1,0,Good
H05C8Q,Olx,North Carolina,Yodha,Tata,Truck,Black,Manual,3,2,Diesel,2017,7800,38588,100,2015-09-19,Sold,2023-09-14,6457,7644,18,Sai,1,237,Poor
0CSR73,Kamkar,Portland,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Diesel,2024,6100,31801,120,2016-07-28,Un Sold,1970-01-01,5404,0,0,Preeti,2,0,Excellent
ADY5AY,Carro,Oklahoma,Kags,Renault,SUV,Red,Manual,7,5,Petrol,2020,7900,60877,175,2023-10-03,Un Sold,1970-01-01,6420,0,0,Ram,2,0,Average
MNAOLA,Carsome,San Jose,Seltos,Kia,Hatchback,Black,Manual,5,5,Diesel,2018,6700,30195,150,2015-06-28,Un Sold,1970-01-01,4892,0,0,Swapna,5,0,Excellent
QSBCWL,Kamkar,Texas,Seltos,Kia,Hatchback,Red,Manual,5,5,Diesel,2020,6500,18530,150,2022-12-07,Un Sold,1970-01-01,5519,0,0,Ram,3,0,Average
ETRA6B,Kamkar,New York,Thar,Mahindra,SUV,White,Automatic,5,3,Petrol,2022,7700,6858,130,2021-11-13,Un Sold,1970-01-01,6649,0,0,Dhruv,2,0,Average
XYT9U0,Cars24,Portland,Etriga,Maruti,Hatchback,Red,Manual,4,5,Hybrid,2016,7800,26707,103,2018-08-23,Un Sold,1970-01-01,5996,0,0,Hariom,2,0,Excellent
OQOBSE,Cars24,Chicago,Kags,Renault,SUV,White,Automatic,7,5,Petrol,2019,8000,11813,175,2023-09-28,Un Sold,1970-01-01,7175,0,0,Sai,4,0,Good
MH8TXH,Ahg,Tucson,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Electric,2019,8000,67677,120,2015-11-26,Un Sold,1970-01-01,6847,0,0,Aarush,2,0,Good
16A3XC,Trivett,Madison,Thar,Mahindra,SUV,Blue,Manual,5,3,Electric,2019,9500,6668,130,2021-01-08,Un Sold,1970-01-01,7777,0,0,Bhavani,4,0,Average
T0VD2F,Carmudi,San Jose,Thar,Mahindra,SUV,Black,Manual,5,3,Petrol,2015,8400,95420,130,2016-08-15,Un Sold,1970-01-01,7765,0,0,Rithvik,5,0,Excellent
3LLD98,Motor,North Carolina,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Petrol,2022,7700,67969,120,2024-01-14,Un Sold,1970-01-01,6778,0,0,Supriya,3,0,Good
GCP7GX,Olx,Chicago,Seltos,Kia,Hatchback,Gray,Manual,5,5,Petrol,2023,6100,7259,150,2018-05-02,Un Sold,1970-01-01,4501,0,0,Anushka,5,0,Good
7Y38OC,Carmix,North Carolina,Etriga,Maruti,Hatchback,Black,Automatic,4,5,Hybrid,2021,7300,74322,103,2017-12-21,Un Sold,1970-01-01,5733,0,0,Pranav,4,0,Excellent
HRBPNN,Marchi,Oklahoma,Dzire,Maruti,Sedan,Gray,Automatic,5,5,Electric,2024,8000,67969,100,2020-12-24,Sold,2020-10-08,7454,6537,-12,Karan,2,0,Good
8WGGI3,Marchi,North Carolina,Dzire,Maruti,Sedan,Gray,Automatic,5,5,Electric,2022,8200,63885,100,2022-02-08,Un Sold,1970-01-01,7531,0,0,Krishna,2,0,Average
W3V4S5,Carousell,North Carolina,Hilux,Toyota,Truck,Blue,Automatic,4,2,Hybrid,2020,8400,57232,200,2015-06-09,Un Sold,1970-01-01,6997,0,0,Bhavani,2,0,Excellent
N4CJRF,Nufor,California,Thar,Mahindra,SUV,Red,Automatic,5,3,Diesel,2019,8100,89297,130,2019-12-27,Un Sold,1970-01-01,6569,0,0,Arjuna,3,0,Average
WADW0T,Trust,Chicago,Dzire,Maruti,Sedan,Blue,Automatic,5,5,Petrol,2022,6700,33179,100,2024-07-22,Sold,2024-08-28,5393,6216,15,Hariom,3,165,Excellent
DY6SIW,Automart,Tennessee,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Electric,2023,7600,47082,120,2021-01-16,Un Sold,1970-01-01,5988,0,0,Aditya,4,0,Good
SI1VO6,Motor,Columbus,Fortuner,Toyota,SUV,Blue,Automatic,8,5,Petrol,2015,8400,22332,200,2015-01-05,Un Sold,1970-01-01,6692,0,0,Shilpa,3,0,Excellent
B4BZJS,Automart,Madison,Thar,Mahindra,SUV,White,Manual,5,3,Hybrid,2018,9100,4375,130,2020-02-29,Un Sold,1970-01-01,8044,0,0,Arjuna,5,0,Good
MSUG6K,Skipper,Detroit,Fortuner,Toyota,SUV,Red,Manual,8,5,Diesel,2019,8100,13376,200,2016-04-10,Un Sold,1970-01-01,7248,0,0,Piyush,3,0,Average
TY54D0,Carmudi,Tennessee,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Electric,2023,9100,29757,120,2018-01-20,Un Sold,1970-01-01,8134,0,0,Krishna,1,0,Excellent
U5EAUM,Skipper,Detroit,Seltos,Kia,Hatchback,Gray,Automatic,5,5,Petrol,2024,6000,22213,150,2020-05-18,Un Sold,1970-01-01,5373,0,0,Krishna,1,0,Poor
CFX9MK,Cars24,San Jose,Yodha,Tata,Truck,Gray,Manual,3,2,Petrol,2015,7900,65800,100,2018-12-30,Un Sold,1970-01-01,6183,0,0,Dhruv,5,0,Poor
PXKW43,Sobri,Texas,Plato,Prazo,Convertible,White,Manual,2,2,Hybrid,2016,10300,90497,250,2015-01-05,Un Sold,1970-01-01,9273,0,0,Shiva,3,0,Average
AFCV0M,Automart,Tucson,Fortuner,Toyota,SUV,Red,Automatic,8,5,Hybrid,2023,8600,10978,200,2024-12-19,Un Sold,1970-01-01,8010,0,0,Shilpa,4,0,Poor
DYIDPV,Automart,California,Fortuner,Toyota,SUV,Red,Automatic,8,5,Diesel,2022,7800,85212,200,2015-09-18,Un Sold,1970-01-01,7029,0,0,Aditya,4,0,Excellent
5YCZFY,Motor,Tennessee,Seltos,Kia,Hatchback,White,Manual,5,5,Hybrid,2023,7100,47944,150,2020-11-20,Un Sold,1970-01-01,5527,0,0,Preeti,2,0,Excellent
YA2F5L,Carmix,New York,Swift,Maruti,Sedan,Black,Manual,5,4,Diesel,2015,7500,63525,115,2018-04-26,Un Sold,1970-01-01,5844,0,0,Aditya,4,0,Poor
C2Y7P1,Carmix,Columbus,Thar,Mahindra,SUV,Red,Automatic,5,3,Electric,2019,9500,80605,130,2015-09-15,Un Sold,1970-01-01,8971,0,0,Shailaja,4,0,Good
4XVE3W,Automart,Tennessee,Swift,Maruti,Sedan,Blue,Manual,5,4,Electric,2015,8900,68851,115,2022-10-31,Sold,2022-06-05,7301,6731,-8,Vishwajeet,5,0,Good
85PBRY,APE,Denver,Etriga,Maruti,Hatchback,Gray,Manual,4,5,Diesel,2016,6900,10610,103,2024-01-08,Un Sold,1970-01-01,6035,0,0,Anushka,5,0,Excellent
WF82DQ,Cars24,San Jose,Thar,Mahindra,SUV,Blue,Manual,5,3,Electric,2017,9700,93654,130,2020-11-07,Un Sold,1970-01-01,8894,0,0,Shilpa,2,0,Good
3JCMPU,Carmix,Philadelphia,Fortuner,Toyota,SUV,Black,Manual,8,5,Hybrid,2019,9000,12609,200,2020-10-13,Un Sold,1970-01-01,8037,0,0,Shilpa,2,0,Good
T4K8Y6,Carmudi,Tucson,Hilux,Toyota,Truck,Black,Manual,4,2,Electric,2017,9200,29750,200,2019-09-03,Un Sold,1970-01-01,7560,0,0,Hariom,3,0,Average
A88WZW,Carro,Chicago,Swift,Maruti,Sedan,Blue,Automatic,5,4,Hybrid,2021,7800,33856,115,2021-06-20,Un Sold,1970-01-01,6488,0,0,Karan,2,0,Good
AZVKA8,Trivett,Chicago,Thar,Mahindra,SUV,White,Automatic,5,3,Electric,2016,9800,64724,130,2019-12-12,Un Sold,1970-01-01,8088,0,0,Shilpa,1,0,Good
W1144T,Marchi,Philadelphia,Scorpio,Mahindra,SUV,Gray,Automatic,5,5,Electric,2023,9100,79920,120,2019-01-26,Un Sold,1970-01-01,7724,0,0,Ram,4,0,Average
NQD660,Trivett,Madison,i20,Hyundai,Hatchback,Black,Automatic,4,5,Electric,2024,7500,68826,120,2016-05-01,Un Sold,1970-01-01,6541,0,0,Vihaan,3,0,Excellent
F3SUVR,Knox,Madison,Hilux,Toyota,Truck,Black,Automatic,4,2,Diesel,2018,7700,64540,200,2023-04-03,Un Sold,1970-01-01,5926,0,0,Arjuna,1,0,Excellent
94AI2U,Trivett,North Carolina,Dzire,Maruti,Sedan,Gray,Manual,5,5,Petrol,2023,6600,40505,100,2021-07-11,Un Sold,1970-01-01,5450,0,0,Preeti,3,0,Good
OWPIHA,Carmudi,North Carolina,i20,Hyundai,Hatchback,Black,Automatic,4,5,Petrol,2022,6200,52081,120,2023-12-15,Un Sold,1970-01-01,4793,0,0,Bhavani,3,0,Excellent
4RC3XP,Carmix,Tucson,Yodha,Tata,Truck,Gray,Manual,3,2,Hybrid,2024,8000,29375,100,2022-02-13,Sold,2023-01-20,6409,6476,1,Sweta,1,13,Good
BWWII6,Oto,Portland,Dzire,Maruti,Sedan,White,Automatic,5,5,Electric,2021,8300,92718,100,2023-09-19,Un Sold,1970-01-01,7661,0,0,Piyush,2,0,Excellent
OKE11Z,Carsome,San Jose,Swift,Maruti,Sedan,Gray,Manual,5,4,Hybrid,2022,7700,24048,115,2021-02-26,Un Sold,1970-01-01,7156,0,0,Swapna,5,0,Average
SWPIL8,Ahg,Denver,Scorpio,Mahindra,SUV,Black,Automatic,5,5,Hybrid,2015,9400,80571,120,2020-08-28,Un Sold,1970-01-01,8514,0,0,Aditya,2,0,Average
WHNXW9,Carousell,Denver,Plato,Prazo,Convertible,Red,Manual,2,2,Electric,2024,10000,91192,250,2015-06-29,Sold,2022-11-06,8959,9952,11,Supriya,5,199,Excellent
59JR8H,Skipper,Utah,i20,Hyundai,Hatchback,White,Automatic,4,5,Hybrid,2023,7100,54429,120,2023-05-23,Un Sold,1970-01-01,6070,0,0,Sai,4,0,Average
XR8AZ9,Cars24,Madison,Seltos,Kia,Hatchback,Gray,Manual,5,5,Electric,2023,7600,13797,150,2023-07-08,Un Sold,1970-01-01,6899,0,0,Pavan,3,0,Average
ZU9R9M,Nufor,Chicago,Etriga,Maruti,Hatchback,Red,Automatic,4,5,Hybrid,2018,7600,22671,103,2020-11-01,Un Sold,1970-01-01,6463,0,0,Swapna,4,0,Excellent
1GE7J0,Ahg,New York,Etriga,Maruti,Hatchback,Red,Automatic,4,5,Diesel,2020,6500,72863,103,2015-12-16,Un Sold,1970-01-01,5645,0,0,Anushka,4,0,Excellent
BYR16F,APE,Utah,Dzire,Maruti,Sedan,Black,Automatic,5,5,Petrol,2023,6600,59750,100,2019-06-17,Un Sold,1970-01-01,5917,0,0,Krishna,2,0,Excellent
99U2DS,Motor,Texas,Creta,Hyundai,Hatchback,White,Automatic,5,5,Diesel,2020,6500,20610,113,2019-07-20,Un Sold,1970-01-01,4554,0,0,Ram,3,0,Average
QXDRJD,Skipper,Portland,Seltos,Kia,Hatchback,Red,Manual,5,5,Diesel,2023,6200,30403,150,2018-05-11,Un Sold,1970-01-01,5065,0,0,Swathi,5,0,Good
0GRTY7,Motor,North Carolina,Fortuner,Toyota,SUV,White,Manual,8,5,Hybrid,2018,9100,21620,200,2021-07-22,Un Sold,1970-01-01,7393,0,0,Sai,1,0,Excellent
QVDR6J,Trust,Portland,Yodha,Tata,Truck,Black,Manual,3,2,Petrol,2023,7100,46013,100,2018-08-19,Sold,2022-07-31,6569,5927,-10,Pranav,1,0,Average
O1LH4H,Carousell,Utah,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Electric,2018,8100,38239,120,2022-01-31,Un Sold,1970-01-01,6928,0,0,Swathi,5,0,Excellent
PK9C3M,Oto,Texas,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Hybrid,2017,9200,18467,120,2019-03-10,Un Sold,1970-01-01,7962,0,0,Shailaja,5,0,Poor
OHLCJB,Cars24,Denver,Swift,Maruti,Sedan,Black,Automatic,5,4,Diesel,2021,6900,22985,115,2024-11-22,Un Sold,1970-01-01,5887,0,0,Narayan,2,0,Poor
4P1TCP,Automart,Philadelphia,Hilux,Toyota,Truck,Red,Manual,4,2,Petrol,2017,7700,1087,200,2015-04-05,Un Sold,1970-01-01,6731,0,0,Karan,1,0,Excellent
BQREAV,Carsome,Florida,Swift,Maruti,Sedan,Gray,Automatic,5,4,Electric,2021,8300,7945,115,2022-01-09,Un Sold,1970-01-01,7393,0,0,Bhavani,4,0,Excellent
RJ2SNC,Automart,Columbus,Yodha,Tata,Truck,Black,Automatic,3,2,Electric,2018,9100,66817,100,2018-03-09,Un Sold,1970-01-01,8027,0,0,Shilpa,5,0,Excellent
4VQPUA,Trivett,Columbus,Etriga,Maruti,Hatchback,Gray,Manual,4,5,Petrol,2015,6900,18278,103,2016-06-02,Sold,2016-05-02,6306,5600,-11,Krishna,1,0,Excellent
6L5Y8L,Zupps,San Jose,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Electric,2018,8100,55956,103,2021-04-01,Un Sold,1970-01-01,7215,0,0,Piyush,1,0,Excellent
8WPIS9,Kamkar,Florida,Swift,Maruti,Sedan,Black,Automatic,5,4,Diesel,2018,7200,77732,115,2023-07-01,Un Sold,1970-01-01,5325,0,0,Supriya,5,0,Excellent
O0NBZU,Automart,Philadelphia,Yodha,Tata,Truck,Blue,Manual,3,2,Petrol,2023,7100,66911,100,2021-01-16,Un Sold,1970-01-01,6298,0,0,Bhavani,5,0,Average
2D1K83,Ahg,Oklahoma,Seltos,Kia,Hatchback,Blue,Automatic,5,5,Hybrid,2017,7700,83258,150,2015-05-08,Un Sold,1970-01-01,6249,0,0,Dhruv,3,0,Excellent
5MNYGC,Nufor,Denver,Plato,Prazo,Convertible,Blue,Manual,2,2,Hybrid,2019,10000,30816,250,2024-03-19,Un Sold,1970-01-01,9107,0,0,Bhavani,5,0,Good
SCJETO,Carmix,New York,Yodha,Tata,Truck,White,Automatic,3,2,Electric,2021,8800,96168,100,2021-08-02,Un Sold,1970-01-01,6836,0,0,Dhruv,3,0,Good
MDDXLZ,Knox,California,Dzire,Maruti,Sedan,Gray,Manual,5,5,Electric,2018,8600,81953,100,2018-05-13,Un Sold,1970-01-01,7227,0,0,Aarush,4,0,Excellent
YSSLAZ,Zupps,Texas,Kags,Renault,SUV,Red,Manual,7,5,Hybrid,2017,9200,68389,175,2019-02-13,Sold,2022-01-22,7735,9152,18,Pavan,1,283,Excellent
AKEQRH,Knox,New York,Hilux,Toyota,Truck,Black,Manual,4,2,Hybrid,2023,8100,32609,200,2015-10-16,Sold,2021-08-20,7211,6825,-5,Narayan,3,0,Excellent
L2Q4YA,Carro,Utah,Creta,Hyundai,Hatchback,White,Automatic,5,5,Electric,2021,7800,61229,113,2022-10-22,Un Sold,1970-01-01,7295,0,0,Swapna,1,0,Excellent
J8KRST,Carmix,California,Thar,Mahindra,SUV,White,Manual,5,3,Diesel,2017,8300,78368,130,2021-08-22,Sold,2023-02-24,6344,7309,15,Piyush,1,193,Excellent
B740U7,Kamkar,Oklahoma,Thar,Mahindra,SUV,Gray,Manual,5,3,Petrol,2024,7500,23749,130,2023-09-24,Un Sold,1970-01-01,6909,0,0,Aarush,4,0,Good
IT1H1S,Skipper,Oklahoma,Thar,Mahindra,SUV,Black,Manual,5,3,Petrol,2021,7800,47446,130,2024-08-21,Un Sold,1970-01-01,6035,0,0,Swapna,3,0,Excellent
4JTSK8,APE,Portland,Seltos,Kia,Hatchback,Gray,Automatic,5,5,Diesel,2024,6100,49004,150,2024-01-06,Un Sold,1970-01-01,5154,0,0,Dhruv,2,0,Good
NBI7PU,Cars24,Denver,Plato,Prazo,Convertible,Gray,Manual,2,2,Petrol,2024,8500,2436,250,2020-04-12,Sold,2023-06-22,6887,7432,8,Karan,3,109,Excellent
3WIT3B,Cars24,California,Swift,Maruti,Sedan,Blue,Automatic,5,4,Hybrid,2015,8400,86938,115,2019-08-11,Un Sold,1970-01-01,6696,0,0,Sai,3,0,Poor
FZV4F8,Zupps,Portland,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Hybrid,2016,7800,47392,113,2016-09-05,Un Sold,1970-01-01,6588,0,0,Sai,3,0,Average
4KWUEA,Carro,Portland,Etriga,Maruti,Hatchback,White,Automatic,4,5,Diesel,2023,6200,94494,103,2017-10-12,Un Sold,1970-01-01,4794,0,0,Krishna,2,0,Good
WT2M4A,Motor,Denver,Creta,Hyundai,Hatchback,Gray,Automatic,5,5,Electric,2018,8100,37376,113,2024-03-01,Sold,2024-12-03,6523,7645,17,Narayan,2,224,Excellent
P0NAD9,Olx,North Carolina,Etriga,Maruti,Hatchback,White,Manual,4,5,Diesel,2019,6600,66953,103,2015-05-17,Un Sold,1970-01-01,4863,0,0,Narayan,1,0,Average
EVQQ1Y,Motor,North Carolina,Hilux,Toyota,Truck,Black,Automatic,4,2,Petrol,2018,7600,71770,200,2016-04-24,Un Sold,1970-01-01,6953,0,0,Shailaja,3,0,Good
Z8O3KK,Motor,North Carolina,Fortuner,Toyota,SUV,Black,Automatic,8,5,Petrol,2016,8300,6068,200,2015-11-20,Un Sold,1970-01-01,6415,0,0,Arjuna,5,0,Good
5XACYM,Carmudi,New York,Swift,Maruti,Sedan,White,Automatic,5,4,Electric,2015,8900,13783,115,2017-06-01,Un Sold,1970-01-01,8068,0,0,Bhavani,5,0,Good
CX0EWD,Oto,Tucson,i20,Hyundai,Hatchback,Black,Automatic,4,5,Hybrid,2024,7000,18592,120,2020-02-13,Un Sold,1970-01-01,6295,0,0,Shailaja,5,0,Excellent
EI7FLA,Zupps,Madison,Creta,Hyundai,Hatchback,Black,Manual,5,5,Electric,2018,8100,35690,113,2023-06-18,Sold,2023-09-16,6538,7693,18,Ram,4,231,Excellent
REUGNU,Carsome,California,Dzire,Maruti,Sedan,White,Automatic,5,5,Hybrid,2023,7600,69848,100,2015-02-04,Un Sold,1970-01-01,6888,0,0,Aarush,4,0,Good
SCSARF,Carmix,Oklahoma,Plato,Prazo,Convertible,Blue,Automatic,2,2,Electric,2018,10600,69238,250,2019-02-13,Un Sold,1970-01-01,9078,0,0,Swapna,3,0,Excellent
3S4TAW,Sobri,New York,Kags,Renault,SUV,Red,Automatic,7,5,Petrol,2023,7600,21972,175,2017-06-26,Un Sold,1970-01-01,6249,0,0,Shailaja,5,0,Excellent
OEIG7E,Carousell,Texas,Dzire,Maruti,Sedan,Red,Automatic,5,5,Hybrid,2017,8200,49065,100,2020-12-13,Un Sold,1970-01-01,6409,0,0,Ram,1,0,Excellent
0A36J5,Nufor,North Carolina,Yodha,Tata,Truck,Gray,Automatic,3,2,Electric,2022,8700,20242,100,2021-09-19,Un Sold,1970-01-01,6897,0,0,Narayan,3,0,Excellent
A8CO8E,APE,San Jose,Yodha,Tata,Truck,Blue,Manual,3,2,Hybrid,2022,8200,36376,100,2016-01-24,Un Sold,1970-01-01,6585,0,0,Piyush,4,0,Good
AHTXD7,Sobri,New York,Yodha,Tata,Truck,White,Automatic,3,2,Hybrid,2021,8300,33240,100,2018-06-17,Un Sold,1970-01-01,6817,0,0,Rithvik,2,0,Good
GA7NW0,Carro,Chicago,Creta,Hyundai,Hatchback,Black,Automatic,5,5,Petrol,2023,6100,99404,113,2016-04-08,Un Sold,1970-01-01,5084,0,0,Aarush,4,0,Good
H3LLXC,Carmudi,New York,Seltos,Kia,Hatchback,Red,Automatic,5,5,Petrol,2023,6100,33255,150,2019-01-18,Un Sold,1970-01-01,5316,0,0,Dhruv,3,0,Excellent
IYXO6J,Marchi,Columbus,Thar,Mahindra,SUV,Gray,Manual,5,3,Petrol,2016,8300,67958,130,2017-11-08,Un Sold,1970-01-01,6918,0,0,Shruthi,4,0,Poor
TFKX5K,Ahg,Oklahoma,Dzire,Maruti,Sedan,White,Manual,5,5,Diesel,2015,7500,23842,100,2024-07-19,Un Sold,1970-01-01,6560,0,0,Shruthi,4,0,Good
4QWH1N,Carousell,Detroit,Yodha,Tata,Truck,Black,Automatic,3,2,Diesel,2018,7700,52433,100,2019-08-31,Un Sold,1970-01-01,5922,0,0,Narayan,4,0,Good
52P45Q,Zupps,North Carolina,Hilux,Toyota,Truck,Blue,Automatic,4,2,Diesel,2023,7200,86626,200,2019-02-17,Un Sold,1970-01-01,5976,0,0,Hariom,4,0,Poor
EQOTSU,Sobri,North Carolina,Thar,Mahindra,SUV,Black,Automatic,5,3,Diesel,2019,8100,25694,130,2019-08-11,Un Sold,1970-01-01,6564,0,0,Shruthi,2,0,Excellent
UTS7WP,Kamkar,Madison,Fortuner,Toyota,SUV,Black,Manual,8,5,Electric,2015,9900,29048,200,2018-03-02,Un Sold,1970-01-01,8586,0,0,Shilpa,3,0,Average
